Stage,Utility,Root,Level,Title,Company_Name,Date,Submitter,Docket_No,Page_Type,PDF_Link,Page_URL,Breadcrumb
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3460627,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A89943 National Energy Board - Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A89943 National Energy Board - Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority > 
1,electric,Facilities > Electricity,4,A89943-2 Lettre et Ordonnance AO-002-EC-51 à British Columbia Hydro and Power Authority - A6A2A6,A89943-2 Lettre et Ordonnance AO-002-EC-51 à British Columbia Hydro and Power Authority - A6A2A6,,,A89943-2,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3463918,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3463918,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A89943 National Energy Board - Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority > A89943-2 Lettre et Ordonnance AO-002-EC-51 à British Columbia Hydro and Power Authority - A6A2A6
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A6A2A8,Receipt - Accusé de réception - A6A2A8,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3464802,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3464802,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A89943 National Energy Board - Letter and Order AO-002-EC-51 to British Columbia Hydro and Power Authority > Receipt - Accusé de réception - A6A2A8
1,electric,Facilities > Electricity,3,A94112 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5,A94112 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5,,,A94112,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3613482,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A94112 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5
1,electric,Facilities > Electricity,4,A94112-1 2018 09 21 NEB CPCN EC 51 - A6H6Y2,A94112-1 2018 09 21 NEB CPCN EC 51 - A6H6Y2,,,A94112-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3613376,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3613376,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A94112 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5 > A94112-1 2018 09 21 NEB CPCN EC 51 - A6H6Y2
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3613482,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A94112 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A94112 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5 > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A6H6Y3,Receipt - Accusé de réception - A6H6Y3,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3613483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3613483,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A94112 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5 > Receipt - Accusé de réception - A6H6Y3
1,electric,Facilities > Electricity,3,A96041 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5,A96041 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5,,,A96041,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3710032,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A96041 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5
1,electric,Facilities > Electricity,4,A96041-1 2018 11 22 NEB CPCN EC 51 - A6K8Z9,A96041-1 2018 11 22 NEB CPCN EC 51 - A6K8Z9,,,A96041-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3710033,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3710033,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A96041 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5 > A96041-1 2018 11 22 NEB CPCN EC 51 - A6K8Z9
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3710032,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A96041 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A96041 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5 > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A6K9A0,Receipt - Accusé de réception - A6K9A0,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3710034,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3710034,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A96041 British Columbia Hydro and Power Authority - NEB File OF-Fac-IPL-B215-2017-01 01 - BC Hydro Compliance with A0-002-EC-51 Condition No. 5 > Receipt - Accusé de réception - A6K9A0
1,electric,Facilities > Electricity,3,A96395 New Brunswick Power Corporation - NB Power Response to NEB Request Related to Permit Condition 10 (OF-Fac-IPL-N088-2018-01 01),A96395 New Brunswick Power Corporation - NB Power Response to NEB Request Related to Permit Condition 10 (OF-Fac-IPL-N088-2018-01 01),,,A96395,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3718689,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A96395 New Brunswick Power Corporation - NB Power Response to NEB Request Related to Permit Condition 10 (OF-Fac-IPL-N088-2018-01 01)
1,electric,Facilities > Electricity,4,A96395-1 NB Power Response to Permit Condition 10 (OF-Fac-IPL-N088-2018-01 01) - A6L4U7,A96395-1 NB Power Response to Permit Condition 10 (OF-Fac-IPL-N088-2018-01 01) - A6L4U7,,,A96395-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3718690,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3718690,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A96395 New Brunswick Power Corporation - NB Power Response to NEB Request Related to Permit Condition 10 (OF-Fac-IPL-N088-2018-01 01) > A96395-1 NB Power Response to Permit Condition 10 (OF-Fac-IPL-N088-2018-01 01) - A6L4U7
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3718689,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A96395 New Brunswick Power Corporation - NB Power Response to NEB Request Related to Permit Condition 10 (OF-Fac-IPL-N088-2018-01 01) > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A96395 New Brunswick Power Corporation - NB Power Response to NEB Request Related to Permit Condition 10 (OF-Fac-IPL-N088-2018-01 01) > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A6L4U8,Receipt - Accusé de réception - A6L4U8,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3718480,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3718480,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A96395 New Brunswick Power Corporation - NB Power Response to NEB Request Related to Permit Condition 10 (OF-Fac-IPL-N088-2018-01 01) > Receipt - Accusé de réception - A6L4U8
1,electric,Facilities > Electricity,2,2010-07-12 - Application to Amend and Remove References to BCTC and Replace with BC Hydro,2010-07-12 - Application to Amend and Remove References to BCTC and Replace with BC Hydro,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628145,Facilities > Electricity > British Columbia Hydro and Power Authority > 2010-07-12 - Application to Amend and Remove References to BCTC and Replace with BC Hydro
